relative_path,format,original_width,original_height,crop_top,crop_bottom,crop_left,crop_right,status,shadow_trim_pixels
commands/excel/images/getexcelregionscreenshotcommand-02.png,PNG,1317,190,0,0,0,0,unchanged,
commands/excel/images/getexcelregionscreenshotcommand-03.png,PNG,660,869,0,0,0,0,unchanged,
commands/excel/images/getexcelregionscreenshotcommand-04.png,PNG,1920,1000,0,0,0,0,unchanged,
commands/excel/images/getexcelregionscreenshotcommand-05.png,PNG,1000,123,0,0,0,0,unchanged,
commands/excel/images/getexcelregionscreenshotcommand-06.png,PNG,403,73,1,1,0,1,cropped_shadow_trim,6
commands/excel/images/getexcelrowcountcommand-01.png,PNG,666,412,2,3,3,3,cropped_shadow_trim,6
commands/excel/images/getexcelrowcountcommand-02.png,PNG,968,694,0,0,0,0,unchanged,
commands/excel/images/getexcelrowcountcommand-03.png,PNG,850,160,0,0,0,0,unchanged,
commands/excel/images/getexcelrowcountcommand-04.png,PNG,841,192,0,0,0,0,unchanged,
commands/excel/images/getexcelsheetnamecommand-01.png,PNG,659,419,9,9,9,9,manual_deep_crop,
commands/excel/images/getexcelsheetnamecommand-02.png,PNG,782,210,0,0,0,0,unchanged,
commands/excel/images/getexcelsheetnamecommand-03.png,PNG,873,221,0,0,0,0,unchanged,
commands/excel/images/getexcelsheetnamecommand-04.png,PNG,660,407,0,0,0,0,unchanged,
commands/excel/images/getlastemptycellofcolumncommand-01.png,PNG,667,471,3,5,3,4,cropped_shadow_trim,6
commands/excel/images/getlastemptycellofcolumncommand-02.png,PNG,968,694,0,0,0,0,unchanged,
commands/excel/images/getlastemptycellofcolumncommand-03.png,PNG,848,146,0,0,0,0,unchanged,
commands/excel/images/getlastemptycellofcolumncommand-04.png,PNG,840,186,0,0,0,0,unchanged,
commands/excel/images/getopenedexcelcommand-01.png,PNG,655,350,0,0,0,0,unchanged,
commands/excel/images/getopenedexcelcommand-02.png,PNG,845,241,0,0,0,0,unchanged,
commands/excel/images/getopenedexcelcommand-03.png,PNG,845,277,0,0,0,0,unchanged,
commands/excel/images/insertexcelcolumncommand-01.png,PNG,666,493,5,3,2,4,cropped_shadow_trim,6
commands/excel/images/insertexcelcolumncommand-02.png,PNG,850,197,0,0,0,0,unchanged,
commands/excel/images/insertexcelcolumncommand-03.png,PNG,845,193,0,0,0,0,unchanged,
commands/excel/images/insertexcelcolumncommand-04.png,PNG,188,58,0,0,0,0,unchanged,
commands/excel/images/insertexcelcolumncommand-05.png,PNG,239,58,0,0,0,0,unchanged,
commands/excel/images/insertexcelrowcommand-01.png,PNG,670,490,3,2,5,5,cropped_shadow_trim,6
commands/excel/images/insertexcelrowcommand-02.png,PNG,848,201,0,0,0,0,unchanged,
commands/excel/images/insertexcelrowcommand-03.png,PNG,844,216,0,0,0,0,unchanged,
commands/excel/images/insertexcelrowcommand-04.png,PNG,188,58,0,0,0,0,unchanged,
commands/excel/images/insertexcelrowcommand-05.png,PNG,188,77,0,0,0,0,unchanged,
commands/excel/images/launchexcelcommand-01.png,PNG,644,516,0,0,0,0,unchanged,
commands/excel/images/launchexcelcommand-02.png,PNG,822,155,0,0,0,0,unchanged,
commands/excel/images/launchexcelcommand-03.png,PNG,640,518,0,0,0,0,unchanged,
commands/excel/images/loopexcelsheetcommand-01.png,PNG,646,524,0,0,0,0,unchanged,
commands/excel/images/loopexcelsheetcommand-02.png,PNG,887,291,0,0,0,0,unchanged,
commands/excel/images/loopexcelsheetcommand-03.png,PNG,1339,184,0,0,0,0,unchanged,
commands/excel/images/mergeorsplitexcelcellcommand-01.png,PNG,655,626,0,0,0,0,unchanged,
commands/excel/images/mergeorsplitexcelcellcommand-02.png,PNG,1024,194,0,0,0,0,unchanged,
commands/excel/images/mergeorsplitexcelcellcommand-03.png,PNG,999,128,0,0,0,0,unchanged,
commands/excel/images/mergeorsplitexcelcellcommand-04.png,PNG,537,131,0,0,0,0,unchanged,
commands/excel/images/mergeorsplitexcelcellcommand-05.png,PNG,537,113,0,0,0,0,unchanged,
commands/excel/images/pasteexcelcommand-01.png,PNG,649,455,0,0,0,0,unchanged,
commands/excel/images/pasteexcelcommand-02.png,PNG,847,308,0,0,0,0,unchanged,
commands/excel/images/pasteexcelcommand-03.png,PNG,836,254,0,0,0,0,unchanged,
commands/excel/images/readexcelcommand-01.png,PNG,648,581,0,0,0,0,unchanged,
commands/excel/images/readexcelcommand-02.png,PNG,1061,350,0,0,0,0,unchanged,
commands/excel/images/readexcelcommand-03.png,PNG,1064,338,0,0,0,0,unchanged,
commands/excel/images/readfilteredcontentcommand-01.png,PNG,660,537,0,0,0,0,unchanged,
commands/excel/images/readfilteredcontentcommand-02.png,PNG,1321,282,0,0,0,0,unchanged,
commands/excel/images/readfilteredcontentcommand-03.png,PNG,660,537,0,0,0,0,unchanged,
commands/excel/images/readfilteredcontentcommand-04.png,PNG,878,468,0,0,0,0,unchanged,
commands/excel/images/readfilteredcontentcommand-05.png,PNG,1920,825,0,0,0,0,unchanged,
commands/excel/images/readfilteredcontentcommand-06.png,PNG,1920,825,0,0,0,0,unchanged,
commands/excel/images/renameexcelsheetcommand-01.png,PNG,670,378,4,5,6,4,cropped_shadow_trim,6
commands/excel/images/renameexcelsheetcommand-02.png,PNG,820,171,0,0,0,0,unchanged,
commands/excel/images/renameexcelsheetcommand-03.png,PNG,934,186,0,0,0,0,unchanged,
commands/excel/images/renameexcelsheetcommand-04.png,PNG,653,366,0,0,0,0,unchanged,
commands/excel/images/renameexcelsheetcommand-05.png,PNG,383,249,0,0,0,0,unchanged,
commands/excel/images/renameexcelsheetcommand-06.png,PNG,447,221,0,0,0,0,unchanged,
commands/excel/images/runexcelmacrocommand-01.png,PNG,655,304,0,0,0,0,unchanged,
commands/excel/images/runexcelmacrocommand-02.png,PNG,658,248,0,0,0,0,unchanged,
commands/excel/images/runexcelmacrocommand-03.png,PNG,920,239,0,0,0,0,unchanged,
commands/excel/images/runexcelmacrocommand-04.png,PNG,905,132,0,0,0,0,unchanged,
commands/excel/images/runexcelmacrocommand-05.png,PNG,1241,339,0,0,0,0,unchanged,
commands/excel/images/saveexcelcommand-01.png,PNG,649,421,0,0,0,0,unchanged,
commands/excel/images/saveexcelcommand-02.png,PNG,1061,203,0,0,0,0,unchanged,
commands/excel/images/saveexcelcommand-03.png,PNG,654,404,0,0,0,0,unchanged,
commands/excel/images/saveexcelcommand-04.png,PNG,1034,227,0,0,0,0,unchanged,
commands/excel/images/setexcelcellformatcommand-01.png,PNG,650,540,0,0,0,0,unchanged,
commands/excel/images/setexcelcellformatcommand-02.png,PNG,1369,158,0,0,0,0,unchanged,
commands/excel/images/setexcelcellformatcommand-03.png,PNG,650,653,0,0,0,0,unchanged,
commands/excel/images/setexcelcellformatcommand-04.png,PNG,569,476,0,0,0,0,unchanged,
commands/excel/images/setexcelcellformatcommand-05.png,PNG,470,206,0,0,0,0,unchanged,
commands/excel/images/setexcelcellformatcommand-06.png,PNG,466,206,0,0,0,0,unchanged,
commands/excel/images/setexcelcellsizecommand-01.png,PNG,648,481,0,0,0,0,unchanged,
commands/excel/images/setexcelcellsizecommand-02.png,PNG,1363,151,0,0,0,0,unchanged,
commands/excel/images/setexcelcellsizecommand-03.png,PNG,655,548,0,0,0,0,unchanged,
commands/excel/images/setexcelcellsizecommand-04.png,PNG,470,206,0,0,0,0,unchanged,
commands/excel/images/setexcelcellsizecommand-05.png,PNG,469,233,0,0,0,0,unchanged,
commands/excel/images/writeexcelcellcommand-01.png,PNG,639,482,0,0,0,0,unchanged,
commands/excel/images/writeexcelcellcommand-02.png,PNG,925,189,0,0,0,0,unchanged,
commands/excel/images/writeexcelcellcommand-03.png,PNG,648,475,0,0,0,0,unchanged,
commands/excel/images/writeexcelcellcommand-04.png,PNG,561,133,0,0,0,0,unchanged,
commands/excel/images/writeexcelcolumncommand-01.png,PNG,649,553,0,0,0,0,unchanged,
commands/excel/images/writeexcelcolumncommand-02.png,PNG,966,281,0,0,0,0,unchanged,
commands/excel/images/writeexcelcolumncommand-03.png,PNG,646,692,0,0,0,0,unchanged,
commands/excel/images/writeexcelcolumncommand-04.png,PNG,544,238,0,0,0,0,unchanged,
commands/excel/images/writeexcelcolumncommand-05.png,PNG,1354,225,0,0,0,0,unchanged,
commands/excel/images/writeexcelcolumncommand-06.png,PNG,564,217,0,0,0,0,unchanged,
commands/excel/images/writeexcelrangecommand-01.png,PNG,650,487,0,0,0,0,unchanged,
commands/excel/images/writeexcelrangecommand-02.png,PNG,993,232,0,0,0,0,unchanged,
commands/excel/images/writeexcelrangecommand-03.png,PNG,744,231,0,0,0,0,unchanged,
commands/excel/images/writeexcelrangecommand-04.png,PNG,647,222,0,0,0,0,unchanged,
commands/excel/images/writeexcelrowcommand-01.png,PNG,650,556,0,0,0,0,unchanged,
commands/excel/images/writeexcelrowcommand-02.png,PNG,935,148,0,0,0,0,unchanged,
commands/excel/images/writeexcelrowcommand-03.png,PNG,637,631,0,0,0,0,unchanged,
commands/excel/images/writeexcelrowcommand-04.png,PNG,559,127,0,0,0,0,unchanged,
commands/feishu/images/IgnCWQ-01.png,PNG,642,496,0,0,0,0,unchanged,
commands/feishu/images/IgnCWQ-02.png,PNG,616,137,0,0,0,0,unchanged,
commands/feishu/images/IgnCWQ-03.png,PNG,645,516,0,0,0,0,unchanged,
commands/feishu/images/IgnCWQ-04.png,PNG,428,83,0,0,0,0,unchanged,
commands/feishu/images/IgnCWQ-05.png,PNG,1343,175,0,0,0,0,unchanged,
commands/feishu/images/addcolumntolarkspreadsheetcommand-01.png,PNG,842,210,0,0,0,0,unchanged,
commands/feishu/images/addcolumntolarkspreadsheetcommand-02.png,PNG,358,98,0,0,0,0,unchanged,
commands/feishu/images/addcolumntolarkspreadsheetcommand-03.png,PNG,851,201,0,0,0,0,unchanged,
commands/feishu/images/addcolumntolarkspreadsheetcommand-04.png,PNG,227,99,0,0,0,0,unchanged,
commands/feishu/images/addcolumntolarkspreadsheetcommand-05.png,PNG,640,429,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitabledatatablecommand-01.png,PNG,883,256,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitabledatatablecommand-02.png,PNG,954,271,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitabledatatablecommand-03.png,PNG,860,352,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitabledatatablecommand-04.png,PNG,653,549,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitablefieldcommand-01.png,PNG,1029,385,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitablefieldcommand-02.png,PNG,1026,186,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitablefieldcommand-03.png,PNG,661,632,9,9,9,9,manual_deep_crop,
commands/feishu/images/addlarkbitablefieldcommand-04.png,JPEG,1321,492,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitablerecordcommand-01.png,PNG,1098,216,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitablerecordcommand-02.png,PNG,1083,129,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitablerecordcommand-03.png,JPEG,1139,187,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitablerecordcommand-04.png,PNG,650,600,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitableviewcommand-01.png,PNG,645,563,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitableviewcommand-02.png,PNG,888,212,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitableviewcommand-03.png,PNG,964,263,0,0,0,0,unchanged,
commands/feishu/images/addlarkbitableviewcommand-04.png,PNG,1008,482,0,0,0,0,unchanged,
commands/feishu/images/addrowtolarkspreadsheetcommand-01.png,PNG,640,431,0,0,0,0,unchanged,
commands/feishu/images/addrowtolarkspreadsheetcommand-02.png,PNG,400,178,0,0,0,0,unchanged,
commands/feishu/images/addrowtolarkspreadsheetcommand-03.png,PNG,820,213,0,0,0,0,unchanged,
commands/feishu/images/addrowtolarkspreadsheetcommand-04.png,PNG,416,278,0,0,0,0,unchanged,
commands/feishu/images/connecttolarkbitablecommand-01.png,PNG,648,417,0,0,0,0,unchanged,
commands/feishu/images/connecttolarkbitablecommand-02.png,PNG,1093,188,0,0,0,0,unchanged,
commands/feishu/images/copylarkspreadsheetcommand-01.png,PNG,665,414,1,1,2,3,cropped_shadow_trim,6
commands/feishu/images/copylarkspreadsheetcommand-02.png,PNG,960,190,0,0,0,0,unchanged,
commands/feishu/images/copylarkspreadsheetcommand-03.png,PNG,1010,212,0,0,0,0,unchanged,
commands/feishu/images/copylarkspreadsheetcommand-04.png,PNG,474,254,0,0,0,0,unchanged,
commands/feishu/images/copylarkspreadsheetcommand-05.png,PNG,462,257,0,0,0,0,unchanged,
commands/feishu/images/deletecolumnfromlarkspreadsheetcommand-01.png,PNG,667,314,1,2,3,4,cropped_shadow_trim,6
commands/feishu/images/deletecolumnfromlarkspreadsheetcommand-02.png,PNG,842,209,0,0,0,0,unchanged,
commands/feishu/images/deletecolumnfromlarkspreadsheetcommand-03.png,PNG,227,99,0,0,0,0,unchanged,
commands/feishu/images/deletecolumnfromlarkspreadsheetcommand-04.png,PNG,849,194,0,0,0,0,unchanged,
commands/feishu/images/deletecolumnfromlarkspreadsheetcommand-05.png,PNG,303,100,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitabledatatablecommand-01.png,PNG,657,359,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitabledatatablecommand-02.png,PNG,911,270,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitabledatatablecommand-03.png,PNG,963,279,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablefieldcommand-01.png,PNG,1043,389,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablefieldcommand-02.png,PNG,1033,178,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablefieldcommand-03.png,PNG,660,471,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablefieldcommand-04.png,JPEG,1315,90,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablefieldcommand-05.png,PNG,1072,76,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablerecordcommand-01.png,PNG,657,474,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablerecordcommand-02.png,PNG,1134,215,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablerecordcommand-03.png,PNG,1093,202,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitablerecordcommand-04.png,PNG,1075,132,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitableviewcommand-01.png,PNG,962,260,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitableviewcommand-02.png,PNG,1062,248,0,0,0,0,unchanged,
commands/feishu/images/deletelarkbitableviewcommand-03.png,PNG,658,471,0,0,0,0,unchanged,
commands/feishu/images/deleterowfromlarkspreadsheetcommand-01.png,PNG,227,99,0,0,0,0,unchanged,
commands/feishu/images/deleterowfromlarkspreadsheetcommand-02.png,PNG,850,192,0,0,0,0,unchanged,
commands/feishu/images/deleterowfromlarkspreadsheetcommand-03.png,PNG,227,99,0,0,0,0,unchanged,
commands/feishu/images/deleterowfromlarkspreadsheetcommand-04.png,PNG,842,186,0,0,0,0,unchanged,
commands/feishu/images/deleterowfromlarkspreadsheetcommand-05.png,PNG,664,315,2,2,2,2,cropped_shadow_trim,6
commands/feishu/images/findlarkspreadsheetcellcommand-01.png,PNG,829,213,0,0,0,0,unchanged,
commands/feishu/images/findlarkspreadsheetcellcommand-02.png,PNG,853,248,0,0,0,0,unchanged,
commands/feishu/images/findlarkspreadsheetcellcommand-03.png,PNG,666,541,0,2,3,3,cropped_shadow_trim,6
commands/feishu/images/findlarkspreadsheetcellcommand-04.png,PNG,239,105,0,0,0,0,unchanged,
commands/feishu/images/getlarkaccesstokencommand-01.png,PNG,850,210,0,0,0,0,unchanged,
commands/feishu/images/getlarkaccesstokencommand-02.png,PNG,853,157,0,0,0,0,unchanged,
commands/feishu/images/getlarkaccesstokencommand-03.png,PNG,647,411,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitabledatatablecommand-01.png,PNG,654,346,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitabledatatablecommand-02.png,PNG,887,186,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitabledatatablecommand-03.png,PNG,968,229,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitabledatatablecommand-04.png,PNG,1382,493,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitablefieldcommand-01.png,PNG,653,456,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitablefieldcommand-02.png,PNG,1330,638,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitablefieldcommand-03.png,PNG,1320,227,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitablefieldcommand-04.png,PNG,660,479,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitablefieldcommand-05.png,PNG,1322,170,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitablerecordcommand-01.png,PNG,1103,251,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitablerecordcommand-02.png,PNG,1092,168,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitablerecordcommand-03.png,PNG,659,518,9,9,9,9,manual_deep_crop,
commands/feishu/images/getlarkbitableviewcommand-01.png,PNG,960,194,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitableviewcommand-02.png,PNG,1027,345,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitableviewcommand-03.png,PNG,966,234,0,0,0,0,unchanged,
commands/feishu/images/getlarkbitableviewcommand-04.png,PNG,647,455,0,0,0,0,unchanged,
commands/feishu/images/getlarkspreadsheetcommand-01.png,PNG,651,411,0,0,0,0,unchanged,
commands/feishu/images/getlarkspreadsheetcommand-02.png,PNG,822,153,0,0,0,0,unchanged,
commands/feishu/images/getlarkspreadsheetcommand-03.png,PNG,645,408,0,0,0,0,unchanged,
commands/feishu/images/querylarkbitablerecordcommand-01.png,PNG,645,696,0,0,0,0,unchanged,
commands/feishu/images/querylarkbitablerecordcommand-02.png,PNG,1079,238,0,0,0,0,unchanged,
commands/feishu/images/querylarkbitablerecordcommand-03.png,PNG,1074,159,0,0,0,0,unchanged,
commands/feishu/images/querylarkbitablerecordcommand-04.png,PNG,1074,289,0,0,0,0,unchanged,
commands/feishu/images/readlarkspreadsheetcommand-01.png,PNG,647,525,0,0,0,0,unchanged,
commands/feishu/images/readlarkspreadsheetcommand-02.png,PNG,646,341,0,0,0,0,unchanged,
commands/feishu/images/readlarkspreadsheetcommand-03.png,PNG,1144,717,0,0,0,0,unchanged,
commands/feishu/images/readlarkspreadsheetcommand-04.png,PNG,518,190,0,0,0,0,unchanged,
commands/feishu/images/readlarkspreadsheetcommand-05.png,PNG,1361,259,0,0,0,0,unchanged,
commands/feishu/images/renamelarkbitabledatatablecommand-01.png,PNG,955,303,0,0,0,0,unchanged,
commands/feishu/images/renamelarkbitabledatatablecommand-02.png,PNG,970,268,0,0,0,0,unchanged,
commands/feishu/images/renamelarkbitabledatatablecommand-03.png,PNG,651,412,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablefieldcommand-01.png,PNG,650,629,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablefieldcommand-02.png,PNG,959,391,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablefieldcommand-03.png,PNG,962,181,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablefieldcommand-04.png,PNG,1072,76,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablefieldcommand-05.png,PNG,1062,81,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablerecordcommand-01.png,PNG,658,517,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablerecordcommand-02.png,PNG,1000,200,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablerecordcommand-03.png,PNG,973,127,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablerecordcommand-04.png,PNG,1124,148,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitablerecordcommand-05.png,PNG,1126,173,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitableviewcommand-01.png,PNG,1059,237,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitableviewcommand-02.png,PNG,651,522,0,0,0,0,unchanged,
commands/feishu/images/updatelarkbitableviewcommand-03.png,PNG,939,260,0,0,0,0,unchanged,
commands/feishu/images/vPhs0M-01.png,PNG,505,658,0,0,0,0,unchanged,
commands/feishu/images/vPhs0M-02.png,PNG,600,421,0,0,6,0,manual_deep_crop,
commands/feishu/images/vPhs0M-03.png,PNG,1280,439,0,0,0,0,unchanged,
commands/feishu/images/vPhs0M-04.png,GIF,1870,926,0,0,0,0,unchanged,
commands/feishu/images/vPhs0M-05.png,PNG,596,180,0,0,0,0,unchanged,
commands/feishu/images/vPhs0M-06.png,GIF,1870,926,0,0,0,0,unchanged,
commands/feishu/images/vPhs0M-07.png,GIF,1870,926,0,0,0,0,unchanged,
commands/feishu/images/vPhs0M-08.png,PNG,1041,584,0,0,0,0,unchanged,
commands/feishu/images/writecolumntolarkspreadsheetcommand-01.png,PNG,227,99,0,0,0,0,unchanged,
commands/feishu/images/writecolumntolarkspreadsheetcommand-02.png,PNG,845,208,0,0,0,0,unchanged,
commands/feishu/images/writecolumntolarkspreadsheetcommand-03.png,PNG,851,192,0,0,0,0,unchanged,
commands/feishu/images/writecolumntolarkspreadsheetcommand-04.png,PNG,664,423,3,3,2,2,cropped_shadow_trim,6
commands/feishu/images/writecolumntolarkspreadsheetcommand-05.png,PNG,358,132,1,1,0,1,cropped_shadow_trim,6
commands/feishu/images/writerowtolarkspreadsheetcommand-01.png,PNG,848,197,0,0,0,0,unchanged,
commands/feishu/images/writerowtolarkspreadsheetcommand-02.png,PNG,664,420,2,1,2,2,cropped_shadow_trim,6
commands/feishu/images/writerowtolarkspreadsheetcommand-03.png,PNG,840,184,0,0,0,0,unchanged,
commands/feishu/images/writerowtolarkspreadsheetcommand-04.png,PNG,227,99,0,0,0,0,unchanged,
commands/feishu/images/writerowtolarkspreadsheetcommand-05.png,PNG,228,133,0,0,0,0,unchanged,
commands/google/images/addcolumntogooglespreadsheetcommand-01.png,PNG,665,430,3,0,3,2,cropped_shadow_trim,6
commands/google/images/addcolumntogooglespreadsheetcommand-02.png,PNG,1055,223,0,0,0,0,unchanged,
commands/google/images/addcolumntogooglespreadsheetcommand-03.png,PNG,855,324,0,0,0,0,unchanged,
commands/google/images/addcolumntogooglespreadsheetcommand-04.png,PNG,1054,195,0,0,0,0,unchanged,
commands/google/images/addrowtogooglespreadsheetcommand-01.png,PNG,661,435,9,9,9,9,manual_deep_crop,
commands/google/images/addrowtogooglespreadsheetcommand-02.png,PNG,1064,200,0,0,0,0,unchanged,
commands/google/images/addrowtogooglespreadsheetcommand-03.png,PNG,752,297,0,0,0,0,unchanged,
commands/google/images/addrowtogooglespreadsheetcommand-04.png,PNG,1059,212,0,0,0,0,unchanged,
commands/google/images/deletecolumnfromgooglespreadsheetcommand-01.png,PNG,1060,207,0,0,0,0,unchanged,
commands/google/images/deletecolumnfromgooglespreadsheetcommand-02.png,PNG,660,314,1,2,1,0,cropped_shadow_trim,6
commands/google/images/deletecolumnfromgooglespreadsheetcommand-03.png,PNG,1057,227,0,0,0,0,unchanged,
commands/google/images/deleterowfromgooglespreadsheetcommand-01.png,PNG,664,317,4,2,2,2,cropped_shadow_trim,6
commands/google/images/deleterowfromgooglespreadsheetcommand-02.png,PNG,1058,198,0,0,0,0,unchanged,
commands/google/images/deleterowfromgooglespreadsheetcommand-03.png,PNG,842,186,0,0,0,0,unchanged,
commands/google/images/deleterowfromgooglespreadsheetcommand-04.png,PNG,1057,218,0,0,0,0,unchanged,
commands/google/images/findgooglespreadsheetcellcommand-01.png,PNG,1063,204,0,0,0,0,unchanged,
commands/google/images/findgooglespreadsheetcellcommand-02.png,PNG,652,273,0,0,0,0,unchanged,
commands/google/images/findgooglespreadsheetcellcommand-03.png,PNG,665,539,9,9,9,9,manual_deep_crop,
commands/google/images/findgooglespreadsheetcellcommand-04.png,PNG,1054,218,0,0,0,0,unchanged,
commands/google/images/findgooglespreadsheetcellcommand-05.png,PNG,1071,336,0,0,0,0,unchanged,
commands/google/images/getgooglecredentialcommand-01.png,PNG,663,417,2,1,2,1,cropped_shadow_trim,6
commands/google/images/getgooglecredentialcommand-02.png,PNG,1201,115,0,0,0,0,unchanged,
commands/google/images/getgooglecredentialcommand-03.png,PNG,1186,165,0,0,0,0,unchanged,
commands/google/images/getgooglespreadsheetcommand-01.png,PNG,1063,187,0,0,0,0,unchanged,
commands/google/images/getgooglespreadsheetcommand-02.png,PNG,1062,210,0,0,0,0,unchanged,
commands/google/images/getgooglespreadsheetcommand-03.png,PNG,665,474,1,3,2,3,cropped_shadow_trim,6
commands/google/images/getgooglespreadsheetcommand-04.png,PNG,1180,972,0,0,0,0,unchanged,
commands/google/images/readgooglespreadsheetcommand-01.png,PNG,1057,338,0,0,0,0,unchanged,
commands/google/images/readgooglespreadsheetcommand-02.png,PNG,1061,193,0,0,0,0,unchanged,
commands/google/images/readgooglespreadsheetcommand-03.png,PNG,1053,214,0,0,0,0,unchanged,
commands/google/images/readgooglespreadsheetcommand-04.png,PNG,661,528,9,9,9,9,manual_deep_crop,
commands/google/images/writecolumntogooglespreadsheetcommand-01.png,PNG,1052,184,0,0,0,0,unchanged,
commands/google/images/writecolumntogooglespreadsheetcommand-02.png,PNG,664,423,3,3,2,2,cropped_shadow_trim,6
commands/google/images/writecolumntogooglespreadsheetcommand-03.png,PNG,899,290,0,0,0,0,unchanged,
commands/google/images/writecolumntogooglespreadsheetcommand-04.png,PNG,1054,213,0,0,0,0,unchanged,
commands/google/images/writerowtogooglespreadsheetcommand-01.png,PNG,664,420,1,2,2,2,cropped_shadow_trim,6
commands/google/images/writerowtogooglespreadsheetcommand-02.png,PNG,1048,219,0,0,0,0,unchanged,
commands/google/images/writerowtogooglespreadsheetcommand-03.png,PNG,1067,196,0,0,0,0,unchanged,
commands/google/images/writerowtogooglespreadsheetcommand-04.png,PNG,955,320,0,0,0,0,unchanged,
commands/google/images/xnN98S-01.png,PNG,1280,604,0,0,0,0,unchanged,
commands/google/images/xnN98S-02.png,PNG,579,658,0,0,0,0,unchanged,
commands/google/images/xnN98S-03.png,PNG,719,461,0,0,0,0,unchanged,
commands/google/images/xnN98S-04.png,PNG,1280,910,0,0,0,0,unchanged,
commands/google/images/xnN98S-05.png,PNG,1813,924,0,0,0,0,unchanged,
commands/google/images/xnN98S-06.png,PNG,1863,929,0,0,0,0,unchanged,
commands/google/images/xnN98S-07.png,PNG,935,395,0,0,0,0,unchanged,
commands/google/images/xnN98S-08.png,PNG,979,871,0,0,0,0,unchanged,
commands/google/images/xnN98S-09.png,PNG,849,550,0,0,0,0,unchanged,
commands/google/images/xnN98S-10.png,PNG,1001,885,0,0,0,0,unchanged,
commands/google/images/xnN98S-11.png,PNG,925,877,0,0,0,0,unchanged,
commands/google/images/xnN98S-12.png,PNG,1863,929,0,0,0,0,unchanged,
commands/google/images/xnN98S-13.png,PNG,968,516,0,0,0,0,unchanged,
commands/google/images/xnN98S-14.png,PNG,1199,912,0,0,0,0,unchanged,
commands/google/images/xnN98S-15.png,PNG,1320,923,0,0,0,0,unchanged,
commands/google/images/xnN98S-16.png,PNG,844,528,0,0,0,0,unchanged,
commands/google/images/xnN98S-17.png,PNG,1204,935,0,0,0,0,unchanged,
commands/google/images/xnN98S-18.png,PNG,929,488,0,0,0,0,unchanged,
commands/google/images/xnN98S-19.png,PNG,900,468,0,0,0,0,unchanged,
commands/google/images/xnN98S-20.png,PNG,525,545,9,8,7,6,cropped_shadow_trim,6
